time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.266622852087,-0.0531098554452,12.1648365587,6.26636776054,6.17782944509,0.0,0.67057453297,-0.136434349711,2.9745114086,0.00399663520114,-0.11883110776,0.0,458.4102769072488,459.1912764201993,456.6441272084589,458.11004408351937
1.3800000000000008,0.30931774501,-0.0616815591436,12.348675254,6.26724493862,6.17092046577,0.0,0.75332427738,-0.149209720872,3.15285193513,0.0301606963634,-0.108655875063,0.0,469.84967403115127,470.62678184000833,470.50276360510765,472.5239969739254
1.4400000000000008,0.356816756094,-0.070950189173,12.5404219669,6.26858676508,6.16424998457,0.0,0.830595558369,-0.159574070821,3.23836024434,-0.00167344479989,-0.116753937613,0.0,443.9609347982086,443.28495064706425,444.8953157720115,442.2811238857703
1.5000000000000009,0.408783957084,-0.080784022728,12.7347755598,6.26852035048,6.15676641421,0.0,0.902256853666,-0.168226365179,3.23997834238,2.83212525014e-06,-0.149684356161,0.0,418.1719109348288,415.27708375283703,417.1544514198882,417.3008324490721
1.560000000000001,0.465566299988,-0.0911806947935,12.9321439399,6.26810820997,6.14755235519,0.0,0.991360549191,-0.178338158706,3.33851544419,-0.0264396715059,-0.162744479985,0.0,449.170042793492,448.08740386836223,449.9928198123064,447.84719237419006
1.620000000000001,0.528150051337,-0.102227762307,13.1373084816,6.26642091519,6.13773720759,0.0,1.09576565609,-0.190068261845,3.49960346095,-0.0317169305579,-0.165321417359,0.0,469.2710151908307,469.04696006977974,468.9668949596552,468.5566258054741
1.680000000000001,0.597269527643,-0.114023205791,13.3524569269,6.26467366172,6.12769660335,0.0,1.20923685947,-0.203304833722,3.67122548828,-0.02437839706,-0.171722910617,0.0,474.01766633386995,473.5005209837891,473.08794657872807,473.6524820501742
1.740000000000001,0.672322285985,-0.126519712138,13.5709200798,6.26349527356,6.11791474037,0.0,1.29331182001,-0.213348135585,3.61088506893,-0.0115374814377,-0.149706821608,0.0,398.88287447445526,400.8595183553849,399.92734980375286,401.0953075067467
1.8000000000000012,0.753295742829,-0.139720717789,13.790055883,6.26266342318,6.10876757181,0.0,1.4066268457,-0.226751196606,3.69313954183,-0.0189788489276,-0.158595705838,0.0,449.065705889146,448.32228411060066,447.27099670964327,446.66461616218936
1.8600000000000012,0.841491531332,-0.15377175804,14.0154486376,6.26152822596,6.09893455384,0.0,1.53414079911,-0.241722990102,3.81924684074,-0.0188024311268,-0.1773839017,0.0,462.95256518523587,461.4469246169112,462.97927697950985,462.99322394544396
1.9200000000000013,0.936757532289,-0.168652888154,14.2441679204,6.26010490757,6.08860746838,0.0,1.64225156903,-0.254416808483,3.80451164543,-0.0360339452808,-0.163262029387,0.0,417.90287076458526,419.10147832746867,419.6448528868385,418.14612411277693
1.9800000000000013,1.03918439635,-0.184382206894,14.4745007351,6.25785125924,6.07892817469,0.0,1.77282696678,-0.270095932764,3.87270266037,-0.0408033134354,-0.157703128597,0.0,446.29113487803477,446.72002364882337,446.7172879332895,446.3275118307569
2.0400000000000014,1.15005708806,-0.201148549102,14.7109335097,6.25613831872,6.06992356308,0.0,1.92375405609,-0.288976447163,4.00756089097,-0.0112984194623,-0.138057105737,0.0,467.99135376997776,469.497946773723,467.0915870785053,469.3867573491403
2.1000000000000014,1.27030951046,-0.219095441007,14.9560571118,6.25525625433,6.06180705497,0.0,2.08536554545,-0.309313796692,4.16230189813,-0.0225636547935,-0.130227806564,0.0,475.54665238134305,476.1304369162189,477.00115705824714,476.14013796724396
2.1600000000000015,1.39978252041,-0.238203486572,15.2075701465,6.25399549336,6.0542379161,0.0,2.23100864957,-0.327731752833,4.22092070495,-0.0180786478673,-0.119050198148,0.0,447.9558059757827,448.8495004652358,448.02337994994105,448.3879360181515
2.2200000000000015,1.53779537001,-0.258397572191,15.461141595,6.25255151918,6.04710283089,0.0,2.3699572954,-0.345503997131,4.23111865441,-0.0400693674908,-0.118655418045,0.0,433.81594850238423,433.8360025004,434.50342106690465,432.6554912043692
2.2800000000000016,1.68415500997,-0.279673810169,15.7148504432,6.25007158472,6.0401926186,0.0,2.50921215106,-0.363906556605,4.22555335366,-0.0439850329683,-0.108985118733,0.0,428.75533681199533,429.56382001951357,429.44674593074865,429.11346136201865
2.3400000000000016,1.83939693462,-0.302151611464,15.9698813137,6.24903695763,6.03400518218,0.0,2.66595994638,-0.385486966803,4.27495099021,0.0110204271191,-0.0934272690055,0.0,447.3774322235468,448.63326857864877,445.62707981030826,450.1010998316095
2.4000000000000017,2.00488313408,-0.326032599321,16.2307329997,6.24959566966,6.02858395271,0.0,2.85056825867,-0.410449877465,4.41916938472,0.00565476989993,-0.0848273269778,0.0,478.19695378193404,478.84544811604366,478.88580095213894,478.4773128095532
2.4600000000000017,2.18299453106,-0.351583692869,16.5057439414,6.25083637557,6.02313817124,0.0,3.08667127895,-0.441073638302,4.74602634879,0.0405672884583,-0.106559978356,0.0,534.1699742276646,532.6801272626903,530.8407378877412,533.231259155779
2.520000000000002,2.37220332265,-0.378545722969,16.7883309961,6.25309050397,6.01665103657,0.0,3.22073146619,-0.457484479851,4.67354947232,0.0307742311169,-0.111431714192,0.0,414.237929491058,413.79797297974187,414.8285009249829,413.96827023891876
2.580000000000002,2.57034284268,-0.40654591809,17.0694716753,6.25522159581,6.01007818557,0.0,3.38433675938,-0.475662598306,4.69731533068,0.0436275279881,-0.106025836217,0.0,447.32823733986885,447.75778932294304,445.3794411069464,446.4301585088961
2.640000000000002,2.7797571667,-0.435727836566,17.3568311142,6.25755849036,6.00361781947,0.0,3.59645663401,-0.496750563363,4.88001782302,0.027397014331,-0.111185531107,0.0,497.4203354210298,497.0334302933571,497.01185147889225,495.8212603468615
2.700000000000002,3.00098146798,-0.466032703136,17.6514822703,6.25921120985,5.99716357827,0.0,3.77804744989,-0.513237993426,4.94095068455,0.027840264815,-0.101180879087,0.0,462.27678884153926,463.05488423524395,462.2825673382329,462.3176536281901
2.760000000000002,3.23275225374,-0.497258178546,17.9482365159,6.2603747684,5.99223777508,0.0,3.94790692848,-0.527469026902,4.9504200441,-0.00851678138768,-0.0588676939195,0.0,446.0812671761105,449.5175909665281,448.6589991862196,445.6968186820967
